,Comune,Giorno,Tmin,Tmax,Prec,Tipo_Prec,Misura_Prec
4745,San Mauro Forte,2020-03-22,8.0,13.7,9.9,pioggia,mm
4746,San Mauro Forte,2020-03-23,-0.3,8.0,1.6,pioggia,mm
4747,San Mauro Forte,2020-03-24,-1.6,5.3,0.0,pioggia,mm
4748,San Mauro Forte,2020-03-25,-1.0,4.2,6.2,neve,cm
4749,San Mauro Forte,2020-03-26,4.4,8.8,62.7,pioggia,mm
4750,San Mauro Forte,2020-03-27,5.9,11.7,6.8,pioggia,mm
4751,San Mauro Forte,2020-03-28,5.1,13.9,3.0,pioggia,mm
4752,San Mauro Forte,2020-03-29,5.2,13.9,0.7,pioggia,mm
4753,San Mauro Forte,2020-03-30,6.7,15.0,0.0,pioggia,mm
4754,San Mauro Forte,2020-03-31,3.5,12.7,5.0,pioggia,mm
4755,San Mauro Forte,2020-04-01,0.6,5.1,3.6,neve,cm
4756,San Mauro Forte,2020-04-02,0.8,11.7,0.0,pioggia,mm
4757,San Mauro Forte,2020-04-03,4.1,11.6,0.6,pioggia,mm
4758,San Mauro Forte,2020-04-04,3.9,16.0,0.1,pioggia,mm
4759,San Mauro Forte,2020-04-05,5.7,16.5,0.0,pioggia,mm
4760,San Mauro Forte,2020-04-06,7.0,15.8,0.0,pioggia,mm
4761,San Mauro Forte,2020-04-07,7.1,16.8,0.0,pioggia,mm
4762,San Mauro Forte,2020-04-08,6.6,18.2,0.0,pioggia,mm
4763,San Mauro Forte,2020-04-09,8.1,20.4,0.0,pioggia,mm
4764,San Mauro Forte,2020-04-10,8.9,20.0,0.0,pioggia,mm
4765,San Mauro Forte,2020-04-11,10.2,21.6,0.0,pioggia,mm
4766,San Mauro Forte,2020-04-12,11.4,21.1,0.0,pioggia,mm
4767,San Mauro Forte,2020-04-13,12.3,21.0,0.0,pioggia,mm
4768,San Mauro Forte,2020-04-14,9.4,17.2,12.8,pioggia,mm
4769,San Mauro Forte,2020-04-15,5.9,13.5,2.7,pioggia,mm
4770,San Mauro Forte,2020-04-16,6.2,19.7,0.0,pioggia,mm
4771,San Mauro Forte,2020-04-17,11.2,22.5,0.0,pioggia,mm
4772,San Mauro Forte,2020-04-18,13.3,23.8,0.0,pioggia,mm
4773,San Mauro Forte,2020-04-19,15.3,23.5,5.6,pioggia,mm
4774,San Mauro Forte,2020-04-20,11.4,17.0,12.5,pioggia,mm
4775,San Mauro Forte,2020-04-21,10.7,17.3,10.5,pioggia,mm
4776,San Mauro Forte,2020-04-22,10.1,12.0,13.6,pioggia,mm
4777,San Mauro Forte,2020-04-23,7.9,11.6,6.9,pioggia,mm
