,Comune,Giorno,Tmin,Tmax,Prec,Tipo_Prec,Misura_Prec
5111,San Mauro Forte,2021-03-23,0.4,5.8,2.4,neve,cm
5112,San Mauro Forte,2021-03-24,2.5,9.7,0.0,pioggia,mm
5113,San Mauro Forte,2021-03-25,3.6,11.2,0.0,pioggia,mm
5114,San Mauro Forte,2021-03-26,4.6,16.3,0.0,pioggia,mm
5115,San Mauro Forte,2021-03-27,7.5,17.0,0.0,pioggia,mm
5116,San Mauro Forte,2021-03-28,8.6,18.6,0.0,pioggia,mm
5117,San Mauro Forte,2021-03-29,9.5,17.2,0.0,pioggia,mm
5118,San Mauro Forte,2021-03-30,9.8,17.6,0.0,pioggia,mm
5119,San Mauro Forte,2021-03-31,10.1,17.0,0.0,pioggia,mm
5120,San Mauro Forte,2021-04-01,10.8,20.7,0.0,pioggia,mm
5121,San Mauro Forte,2021-04-02,12.9,21.2,11.9,pioggia,mm
5122,San Mauro Forte,2021-04-03,11.4,19.8,5.0,pioggia,mm
5123,San Mauro Forte,2021-04-04,5.8,11.0,0.7,pioggia,mm
5124,San Mauro Forte,2021-04-05,3.8,13.6,0.0,pioggia,mm
5125,San Mauro Forte,2021-04-06,6.6,16.8,0.0,pioggia,mm
5126,San Mauro Forte,2021-04-07,0.8,11.0,9.7,pioggia,mm
5127,San Mauro Forte,2021-04-08,1.3,11.0,3.4,neve,cm
5128,San Mauro Forte,2021-04-09,2.4,13.4,0.0,pioggia,mm
5129,San Mauro Forte,2021-04-10,5.5,14.4,0.0,pioggia,mm
5130,San Mauro Forte,2021-04-11,6.8,16.7,0.3,pioggia,mm
5131,San Mauro Forte,2021-04-12,9.1,16.9,10.6,pioggia,mm
5132,San Mauro Forte,2021-04-13,8.6,19.3,2.8,pioggia,mm
5133,San Mauro Forte,2021-04-14,5.7,13.9,0.0,pioggia,mm
5134,San Mauro Forte,2021-04-15,3.3,13.5,0.0,pioggia,mm
5135,San Mauro Forte,2021-04-16,4.1,8.6,10.1,pioggia,mm
5136,San Mauro Forte,2021-04-17,4.0,13.2,0.0,pioggia,mm
5137,San Mauro Forte,2021-04-18,6.6,12.5,4.1,pioggia,mm
5138,San Mauro Forte,2021-04-19,4.8,12.9,5.2,pioggia,mm
5139,San Mauro Forte,2021-04-20,4.9,13.7,11.2,pioggia,mm
5140,San Mauro Forte,2021-04-21,5.3,15.6,0.0,pioggia,mm
5141,San Mauro Forte,2021-04-22,8.7,12.4,17.2,pioggia,mm
5142,San Mauro Forte,2021-04-23,9.8,12.3,17.6,pioggia,mm
5143,San Mauro Forte,2021-04-24,8.1,14.9,12.2,pioggia,mm
5144,San Mauro Forte,2021-04-25,8.8,20.3,0.0,pioggia,mm
5145,San Mauro Forte,2021-04-26,11.4,18.3,0.0,pioggia,mm
5146,San Mauro Forte,2021-04-27,10.3,18.6,0.0,pioggia,mm
5147,San Mauro Forte,2021-04-28,10.5,21.3,0.3,pioggia,mm
5148,San Mauro Forte,2021-04-29,13.7,23.1,1.0,pioggia,mm
5149,San Mauro Forte,2021-04-30,12.1,21.4,0.0,pioggia,mm
5150,San Mauro Forte,2021-05-01,11.5,24.2,0.6,pioggia,mm
5151,San Mauro Forte,2021-05-02,15.3,25.4,0.0,pioggia,mm
5152,San Mauro Forte,2021-05-03,12.5,19.6,0.0,pioggia,mm
5153,San Mauro Forte,2021-05-04,10.3,20.5,0.8,pioggia,mm
5154,San Mauro Forte,2021-05-05,13.2,21.8,0.0,pioggia,mm
5155,San Mauro Forte,2021-05-06,12.6,24.6,0.0,pioggia,mm
5156,San Mauro Forte,2021-05-07,13.0,24.3,0.0,pioggia,mm
5157,San Mauro Forte,2021-05-08,14.7,23.3,0.0,pioggia,mm
5158,San Mauro Forte,2021-05-09,13.7,23.7,0.0,pioggia,mm
5159,San Mauro Forte,2021-05-10,14.3,24.1,0.0,pioggia,mm
5160,San Mauro Forte,2021-05-11,13.7,23.8,0.0,pioggia,mm
5161,San Mauro Forte,2021-05-12,11.8,24.5,0.0,pioggia,mm
5162,San Mauro Forte,2021-05-13,10.5,22.8,0.0,pioggia,mm
5163,San Mauro Forte,2021-05-14,11.1,23.5,2.3,pioggia,mm
5164,San Mauro Forte,2021-05-15,11.3,21.5,11.6,pioggia,mm
5165,San Mauro Forte,2021-05-16,13.4,24.3,0.0,pioggia,mm
5166,San Mauro Forte,2021-05-17,14.6,28.5,0.0,pioggia,mm
5167,San Mauro Forte,2021-05-18,13.2,26.6,0.0,pioggia,mm
5168,San Mauro Forte,2021-05-19,13.1,25.5,0.0,pioggia,mm
5169,San Mauro Forte,2021-05-20,10.7,20.0,3.0,pioggia,mm
5170,San Mauro Forte,2021-05-21,11.4,22.7,0.0,pioggia,mm
5171,San Mauro Forte,2021-05-22,10.6,23.9,0.0,pioggia,mm
5172,San Mauro Forte,2021-05-23,12.5,27.1,0.0,pioggia,mm
5173,San Mauro Forte,2021-05-24,16.6,25.6,0.0,pioggia,mm
5174,San Mauro Forte,2021-05-25,17.8,28.7,0.0,pioggia,mm
5175,San Mauro Forte,2021-05-26,13.9,26.3,0.0,pioggia,mm
5176,San Mauro Forte,2021-05-27,14.8,27.1,0.0,pioggia,mm
5177,San Mauro Forte,2021-05-28,15.0,24.7,0.0,pioggia,mm
5178,San Mauro Forte,2021-05-29,15.8,26.9,0.0,pioggia,mm
5179,San Mauro Forte,2021-05-30,13.6,19.4,12.9,pioggia,mm
5180,San Mauro Forte,2021-05-31,12.7,21.0,0.0,pioggia,mm
5181,San Mauro Forte,2021-06-01,11.7,21.8,0.0,pioggia,mm
5182,San Mauro Forte,2021-06-02,11.1,24.9,0.0,pioggia,mm
5183,San Mauro Forte,2021-06-03,13.9,27.3,0.0,pioggia,mm
5184,San Mauro Forte,2021-06-04,17.0,30.1,0.0,pioggia,mm
5185,San Mauro Forte,2021-06-05,18.6,29.6,0.0,pioggia,mm
5186,San Mauro Forte,2021-06-06,19.1,28.5,1.0,pioggia,mm
5187,San Mauro Forte,2021-06-07,16.3,27.6,14.0,pioggia,mm
5188,San Mauro Forte,2021-06-08,16.0,24.1,12.1,pioggia,mm
5189,San Mauro Forte,2021-06-09,16.4,25.1,7.5,pioggia,mm
5190,San Mauro Forte,2021-06-10,16.5,29.5,29.1,pioggia,mm
5191,San Mauro Forte,2021-06-11,16.3,28.5,5.0,pioggia,mm
5192,San Mauro Forte,2021-06-12,16.5,26.6,17.8,pioggia,mm
5193,San Mauro Forte,2021-06-13,17.0,30.6,0.0,pioggia,mm
5194,San Mauro Forte,2021-06-14,16.8,26.2,1.0,pioggia,mm
5195,San Mauro Forte,2021-06-15,14.7,25.8,0.0,pioggia,mm
5196,San Mauro Forte,2021-06-16,15.5,27.9,0.0,pioggia,mm
5197,San Mauro Forte,2021-06-17,17.1,30.9,0.0,pioggia,mm
5198,San Mauro Forte,2021-06-18,18.2,33.1,0.5,pioggia,mm
5199,San Mauro Forte,2021-06-19,20.5,34.2,0.0,pioggia,mm
5200,San Mauro Forte,2021-06-20,22.9,37.0,0.0,pioggia,mm
5201,San Mauro Forte,2021-06-21,25.1,37.3,0.0,pioggia,mm
5202,San Mauro Forte,2021-06-22,26.5,39.2,0.0,pioggia,mm
5203,San Mauro Forte,2021-06-23,26.0,38.7,0.0,pioggia,mm
5204,San Mauro Forte,2021-06-24,27.8,38.5,4.4,pioggia,mm
5205,San Mauro Forte,2021-06-25,27.3,34.9,3.3,pioggia,mm
5206,San Mauro Forte,2021-06-26,23.2,36.7,0.0,pioggia,mm
5207,San Mauro Forte,2021-06-27,22.2,34.4,0.0,pioggia,mm
5208,San Mauro Forte,2021-06-28,21.9,34.5,0.0,pioggia,mm
5209,San Mauro Forte,2021-06-29,23.6,39.5,0.0,pioggia,mm
5210,San Mauro Forte,2021-06-30,25.9,36.3,0.0,pioggia,mm
5211,San Mauro Forte,2021-07-01,23.2,33.2,0.0,pioggia,mm
5212,San Mauro Forte,2021-07-02,21.2,34.2,2.5,pioggia,mm
5213,San Mauro Forte,2021-07-03,21.5,33.0,1.3,pioggia,mm
5214,San Mauro Forte,2021-07-04,21.2,37.2,0.0,pioggia,mm
5215,San Mauro Forte,2021-07-05,21.6,31.8,0.0,pioggia,mm
5216,San Mauro Forte,2021-07-06,21.1,34.5,0.0,pioggia,mm
5217,San Mauro Forte,2021-07-07,22.3,36.6,0.0,pioggia,mm
5218,San Mauro Forte,2021-07-08,24.9,37.6,0.0,pioggia,mm
5219,San Mauro Forte,2021-07-09,25.9,39.0,1.5,pioggia,mm
5220,San Mauro Forte,2021-07-10,22.3,34.4,0.0,pioggia,mm
5221,San Mauro Forte,2021-07-11,21.5,35.3,0.0,pioggia,mm
5222,San Mauro Forte,2021-07-12,22.0,34.9,0.0,pioggia,mm
5223,San Mauro Forte,2021-07-13,22.5,33.8,0.0,pioggia,mm
5224,San Mauro Forte,2021-07-14,22.9,36.1,0.0,pioggia,mm
5225,San Mauro Forte,2021-07-15,17.7,32.3,0.0,pioggia,mm
5226,San Mauro Forte,2021-07-16,17.3,31.7,0.0,pioggia,mm
5227,San Mauro Forte,2021-07-17,17.2,26.0,26.3,pioggia,mm
5228,San Mauro Forte,2021-07-18,16.2,26.9,16.9,pioggia,mm
5229,San Mauro Forte,2021-07-19,18.4,28.3,15.5,pioggia,mm
5230,San Mauro Forte,2021-07-20,17.8,30.1,0.3,pioggia,mm
5231,San Mauro Forte,2021-07-21,20.2,32.2,0.0,pioggia,mm
5232,San Mauro Forte,2021-07-22,21.8,31.7,0.0,pioggia,mm
5233,San Mauro Forte,2021-07-23,21.0,35.4,0.7,pioggia,mm
5234,San Mauro Forte,2021-07-24,22.5,33.7,0.0,pioggia,mm
5235,San Mauro Forte,2021-07-25,22.8,33.7,0.0,pioggia,mm
5236,San Mauro Forte,2021-07-26,23.0,36.4,0.0,pioggia,mm
5237,San Mauro Forte,2021-07-27,23.6,39.5,0.0,pioggia,mm
5238,San Mauro Forte,2021-07-28,27.9,38.7,1.0,pioggia,mm
5239,San Mauro Forte,2021-07-29,27.5,40.5,0.0,pioggia,mm
5240,San Mauro Forte,2021-07-30,25.8,40.8,0.0,pioggia,mm
5241,San Mauro Forte,2021-07-31,25.9,37.7,0.0,pioggia,mm
5242,San Mauro Forte,2021-08-01,27.6,41.1,0.0,pioggia,mm
5243,San Mauro Forte,2021-08-02,27.5,38.5,0.0,pioggia,mm
5244,San Mauro Forte,2021-08-03,24.0,36.0,0.0,pioggia,mm
5245,San Mauro Forte,2021-08-04,25.4,35.7,0.0,pioggia,mm
5246,San Mauro Forte,2021-08-05,21.9,35.1,0.0,pioggia,mm
5247,San Mauro Forte,2021-08-06,20.7,34.2,0.0,pioggia,mm
5248,San Mauro Forte,2021-08-07,20.8,34.4,0.0,pioggia,mm
5249,San Mauro Forte,2021-08-08,23.1,34.9,0.0,pioggia,mm
5250,San Mauro Forte,2021-08-09,25.9,38.7,0.0,pioggia,mm
5251,San Mauro Forte,2021-08-10,28.0,39.6,0.0,pioggia,mm
5252,San Mauro Forte,2021-08-11,23.1,35.7,0.0,pioggia,mm
5253,San Mauro Forte,2021-08-12,24.1,34.7,0.0,pioggia,mm
5254,San Mauro Forte,2021-08-13,24.2,36.1,0.0,pioggia,mm
5255,San Mauro Forte,2021-08-14,25.0,34.9,0.0,pioggia,mm
5256,San Mauro Forte,2021-08-15,24.5,36.2,0.0,pioggia,mm
5257,San Mauro Forte,2021-08-16,24.9,36.2,0.0,pioggia,mm
5258,San Mauro Forte,2021-08-17,24.3,39.1,1.0,pioggia,mm
5259,San Mauro Forte,2021-08-18,22.5,30.6,0.0,pioggia,mm
5260,San Mauro Forte,2021-08-19,21.4,29.7,0.0,pioggia,mm
5261,San Mauro Forte,2021-08-20,18.6,32.3,4.8,pioggia,mm
5262,San Mauro Forte,2021-08-21,18.2,31.6,0.0,pioggia,mm
5263,San Mauro Forte,2021-08-22,21.1,33.0,0.0,pioggia,mm
5264,San Mauro Forte,2021-08-23,22.4,33.8,0.0,pioggia,mm
5265,San Mauro Forte,2021-08-24,21.4,31.9,0.2,pioggia,mm
5266,San Mauro Forte,2021-08-25,19.2,29.3,41.1,pioggia,mm
5267,San Mauro Forte,2021-08-26,19.1,25.9,29.2,pioggia,mm
5268,San Mauro Forte,2021-08-27,18.5,32.2,0.0,pioggia,mm
5269,San Mauro Forte,2021-08-28,18.6,31.1,3.0,pioggia,mm
5270,San Mauro Forte,2021-08-29,15.7,24.1,5.5,pioggia,mm
5271,San Mauro Forte,2021-08-30,15.2,26.5,1.5,pioggia,mm
5272,San Mauro Forte,2021-08-31,16.5,29.2,0.0,pioggia,mm
5273,San Mauro Forte,2021-09-01,17.5,27.5,0.3,pioggia,mm
5274,San Mauro Forte,2021-09-02,16.9,27.0,0.0,pioggia,mm
5275,San Mauro Forte,2021-09-03,16.5,27.9,0.0,pioggia,mm
5276,San Mauro Forte,2021-09-04,18.5,25.9,10.2,pioggia,mm
5277,San Mauro Forte,2021-09-05,17.7,26.1,23.0,pioggia,mm
5278,San Mauro Forte,2021-09-06,16.5,26.6,20.9,pioggia,mm
5279,San Mauro Forte,2021-09-07,16.5,25.4,5.5,pioggia,mm
5280,San Mauro Forte,2021-09-08,16.5,26.1,8.0,pioggia,mm
5281,San Mauro Forte,2021-09-09,15.6,25.9,0.0,pioggia,mm
5282,San Mauro Forte,2021-09-10,16.9,25.5,0.4,pioggia,mm
5283,San Mauro Forte,2021-09-11,16.0,21.8,8.7,pioggia,mm
5284,San Mauro Forte,2021-09-12,17.1,24.0,3.1,pioggia,mm
5285,San Mauro Forte,2021-09-13,17.8,29.0,0.0,pioggia,mm
5286,San Mauro Forte,2021-09-14,18.8,29.3,0.0,pioggia,mm
5287,San Mauro Forte,2021-09-15,19.8,30.4,0.0,pioggia,mm
5288,San Mauro Forte,2021-09-16,21.7,32.6,0.5,pioggia,mm
5289,San Mauro Forte,2021-09-17,21.0,30.3,1.3,pioggia,mm
5290,San Mauro Forte,2021-09-18,21.3,33.1,4.4,pioggia,mm
5291,San Mauro Forte,2021-09-19,20.7,31.0,0.0,pioggia,mm
5292,San Mauro Forte,2021-09-20,20.3,31.7,0.0,pioggia,mm
5293,San Mauro Forte,2021-09-21,17.2,28.9,0.0,pioggia,mm
5294,San Mauro Forte,2021-09-22,14.1,23.4,0.0,pioggia,mm
5295,San Mauro Forte,2021-09-23,12.6,22.6,0.0,pioggia,mm
5296,San Mauro Forte,2021-09-24,12.4,27.7,0.0,pioggia,mm
5297,San Mauro Forte,2021-09-25,16.5,27.3,0.0,pioggia,mm
5298,San Mauro Forte,2021-09-26,18.6,29.6,0.0,pioggia,mm
5299,San Mauro Forte,2021-09-27,20.7,28.6,6.9,pioggia,mm
5300,San Mauro Forte,2021-09-28,17.6,26.2,7.4,pioggia,mm
5301,San Mauro Forte,2021-09-29,17.0,27.4,0.0,pioggia,mm
5302,San Mauro Forte,2021-09-30,17.7,26.4,8.0,pioggia,mm
5303,San Mauro Forte,2021-10-01,15.0,24.9,0.0,pioggia,mm
5304,San Mauro Forte,2021-10-02,14.6,24.1,0.0,pioggia,mm
5305,San Mauro Forte,2021-10-03,15.4,23.4,0.0,pioggia,mm
5306,San Mauro Forte,2021-10-04,15.1,24.6,0.0,pioggia,mm
5307,San Mauro Forte,2021-10-05,15.8,26.0,1.5,pioggia,mm
5308,San Mauro Forte,2021-10-06,15.3,27.4,2.3,pioggia,mm
5309,San Mauro Forte,2021-10-07,12.4,21.1,8.3,pioggia,mm
5310,San Mauro Forte,2021-10-08,11.0,19.6,14.0,pioggia,mm
5311,San Mauro Forte,2021-10-09,12.3,16.0,5.3,pioggia,mm
5312,San Mauro Forte,2021-10-10,8.4,12.4,31.8,pioggia,mm
5313,San Mauro Forte,2021-10-11,7.6,14.3,4.7,pioggia,mm
5314,San Mauro Forte,2021-10-12,9.8,15.6,0.0,pioggia,mm
5315,San Mauro Forte,2021-10-13,9.0,16.1,0.0,pioggia,mm
5316,San Mauro Forte,2021-10-14,8.5,13.6,1.2,pioggia,mm
5317,San Mauro Forte,2021-10-15,7.1,13.3,0.0,pioggia,mm
5318,San Mauro Forte,2021-10-16,9.0,15.5,0.0,pioggia,mm
5319,San Mauro Forte,2021-10-17,9.7,17.1,0.0,pioggia,mm
5320,San Mauro Forte,2021-10-18,11.3,18.2,0.0,pioggia,mm
5321,San Mauro Forte,2021-10-19,10.3,20.1,0.0,pioggia,mm
5322,San Mauro Forte,2021-10-20,11.7,21.1,0.0,pioggia,mm
5323,San Mauro Forte,2021-10-21,11.7,22.5,0.0,pioggia,mm
5324,San Mauro Forte,2021-10-22,13.9,21.6,0.0,pioggia,mm
5325,San Mauro Forte,2021-10-23,15.4,23.5,0.0,pioggia,mm
5326,San Mauro Forte,2021-10-24,13.6,15.8,2.7,pioggia,mm
5327,San Mauro Forte,2021-10-25,11.2,14.0,3.0,pioggia,mm
5328,San Mauro Forte,2021-10-26,11.8,16.8,0.0,pioggia,mm
5329,San Mauro Forte,2021-10-27,11.0,19.0,0.1,pioggia,mm
5330,San Mauro Forte,2021-10-28,9.8,17.7,0.0,pioggia,mm
5331,San Mauro Forte,2021-10-29,8.9,17.4,0.0,pioggia,mm
5332,San Mauro Forte,2021-10-30,12.0,18.9,0.0,pioggia,mm
5333,San Mauro Forte,2021-10-31,10.8,18.2,0.0,pioggia,mm
